"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DeLi2P: A user centric, scalable demand side management strategy for smart grids","S. M. Ali; M. Naveed; F. Javed; N. Arshad; J. Ikram","Department of Electrical Engineering, University of British Columbia, Okanagan BC, Canada; Syed Babar Ali School of Science and Engineering, Lahore University of Management Sciences, Lahore, Pakistan; Department of Computer Science GIFT University, Gujranwala, Pakistan; Syed Babar Ali School of Science and Engineering, Lahore University of Management Sciences, Lahore, Pakistan; Syed Babar Ali School of Science and Engineering, Lahore University of Management Sciences, Lahore, Pakistan","2015 International Conference on Smart Cities and Green ICT Systems (SMARTGREENS)","15 Oct 2015","2015","","","1","9","Smart grids coulpled with effiicient demand side management (DSM) is an important step for greener cities of the future. DSM has the potential to significantly improve smart grid operations by reducing the peak to average ratio. Current DSM schemes are able to reduce peak load by as much as 30% which can translate to significant cost savings and reduction in green house emissions. But for realistic deployment of DSM systems in the grid there are two very important aspects which need to be considered: scalability and user acceptability. Since the current DSM algorithms are required to control potentially hundreds of thousands of devices, they have to be scalable and tractable for such myriad numbers. On the other hand DSM affects the life style of the consumer and this should be as less disruptive as possible. The various DSM techniques proposed in the literature attempt to first reduce the cost and then attempt to resolve one of the two aforementioned aspects. The result is that the techniques are either scalable or are only considerate of the deadlines of the consumers. An ideal system should cater to both of these aspects. Our system Deli2P is user centric and scalable thus catering to both of these aspects. Essentially we provide to the consumer a deadline centric interface. The deadlines solutions are generally not scalable. But instead of solving this problem as a scheduling for deadline problem we transform the problem to a priority-based problem thus making it scalable for large number of devices. Our results show that with this scheme we can reduce peak power by upto 30% but without violating consumers' deadlines.","","978-9-8975-8134-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7297970","Smart Grids;Demand Side Management;Peak Reduction;Demand Elasticity","Image color analysis;Color;Smart grids;Contracts;Processor scheduling;Schedules","","","","","","20","","15 Oct 2015","","","IEEE","IEEE Conferences"
"Blockchain at the Shop Floor for Maintenance","D. Welte; A. Sikora; D. Schönle; J. Stodt; C. Reich","Offenburg University of Applied Sciences - Institute for Reliable, Embedded Systems and Communication Electronics (ivESK); Offenburg University of Applied Sciences - Institute for Reliable, Embedded Systems and Communication Electronics (ivESK); Hochschule Furtwangen University - Institute for Data Science, Cloud Computing and IT-Security (IDACUS); Hochschule Furtwangen University - Institute for Data Science, Cloud Computing and IT-Security (IDACUS); Hochschule Furtwangen University - Institute for Data Science, Cloud Computing and IT-Security (IDACUS)","2020 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery (CyberC)","27 Jan 2021","2020","","","15","22","Blockchain and Industry 4.0 have the potential to revolutionize the way entities work together in the industrial environment. Former paper-based and manual tasks, such as maintenance, will be replaced by smart contracts in combination with automatic data collection. We consider different data sources and possibilities integrating them into a blockchain ecosystem in consideration of integration and security aspects. We identify potential security threats around the blockchain and propose potential countermeasures. Finally, we provide three solutions to protect blockchain users against three threats targeting data corruption, data protection and input falsification.","","978-1-7281-8448-7","10.1109/CyberC49757.2020.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9329406","Blockchain;Maintenance;Data Sources;Threat Analysis","Smart contracts;Data protection;Blockchain;Maintenance engineering;Sensors;Security;Task analysis","blockchains;contracts;data protection;maintenance engineering;production engineering computing","smart contracts;automatic data collection;blockchain ecosystem;security aspects;potential security threats;potential countermeasures;blockchain user protection;data corruption;data protection;input falsification;shop floor;industrial environment;Industry 4.0;maintenance","","1","","40","","27 Jan 2021","","","IEEE","IEEE Conferences"
"Interpreted Execution of Business Process Models on Blockchain","O. López-Pintado; M. Dumas; L. García-Bañuelos; I. Weber","University of Tartu, Estonia; University of Tartu, Estonia; Tecnológico de Monterrey, Mexico; Technische Universität Berlin, Germany","2019 IEEE 23rd International Enterprise Distributed Object Computing Conference (EDOC)","30 Dec 2019","2019","","","206","215","Blockchain technology provides a tamper-proof mechanism to execute inter-organizational business processes involving mutually untrusted parties. Existing approaches to blockchain-based process execution are based on code generation. In these approaches, a process model is compiled into one or more smart contracts, which are then deployed on a blockchain platform. Given the immutability of the deployed smart contracts, these compiled approaches ensure that all process instances conform to the process model. However, this advantage comes at the price of inflexibility. Any changes to the process model require the redeployment of the smart contracts (a costly operation). In addition, changes cannot be applied to running process instances. To address this lack of flexibility, this paper presents an interpreter of BPMN process models based on dynamic data structures. The proposed interpreter is embedded in a business process execution system with a modular multi-layered architecture, supporting the creation, execution, monitoring and dynamic update of process instances. For efficiency purposes, the interpreter relies on compact bitmap-based encodings of process models. An experimental evaluation shows that the proposed interpreted approach achieves comparable or lower costs relative to existing compiled approaches.","2325-6362","978-1-7281-2702-6","10.1109/EDOC.2019.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8944990","Blockchain, Model-Driven Engineering, Business Process Management System, Flexible Process Execution","Smart contracts;Blockchain;Data models;Task analysis;Process control;Data structures","business data processing;contracts;cryptography;data structures;distributed databases;program compilers;program interpreters","process instances;interpreter;business process models;blockchain technology;interorganizational business processes;blockchain platform;smart contracts;BPMN process models;business process execution system;tamper-proof mechanism;data structures","","3","","15","","30 Dec 2019","","","IEEE","IEEE Conferences"
"Ethereum transaction graph analysis","W. Chan; A. Olmsted","Department of Computer Science and Engineering, New York University, New York, NY; Department of Computer Science, College of Charleston, Charleston, SC 29401","2017 12th International Conference for Internet Technology and Secured Transactions (ICITST)","10 May 2018","2017","","","498","500","Cryptocurrency platforms such as Bitcoin and Ethereum have become more popular due to decentralized control and the promise of anonymity. Ethereum is particularly powerful due to its support for smart contracts which are implemented through Turing complete scripting languages and digital tokens that represent fungible tradable goods. It is necessary to understand whether de-anonymization is feasible to quantify the promise of anonymity. Cryptocurrencies are increasingly being used in online black markets like Silk Road and ransomware like CryptoLocker and WannaCry. In this paper, we propose a model for persisting transactions from Ethereum into a graph database, Neo4j. We propose leveraging graph compute or analytics against the transactions persisted into a graph database.","","978-1-908320-93-3","10.23919/ICITST.2017.8356459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8356459","Ethereum;transaction graph;graph compute;graph analytics;Neo4j","Bitcoin;Contracts;Computer hacking;Internet","data privacy;electronic money;graph theory;Internet;invasive software","digital tokens;fungible tradable goods;cryptocurrencies;online black markets;graph compute;Ethereum transaction graph analysis;cryptocurrency platforms;Bitcoin;decentralized control;smart contracts;Turing complete scripting languages;Neo4j graph database;deanonymization;ransomware;Silk Road;CryptoLocker;WannaCry;graph analytics","","10","","8","","10 May 2018","","","IEEE","IEEE Conferences"
"Blockchain-Based Solution for the Traceability of Spare Parts in Manufacturing","H. R. Hasan; K. Salah; R. Jayaraman; R. W. Ahmad; I. Yaqoob; M. Omar","Department of Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, United Arab Emirates; Department of Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, United Arab Emirates; Department of Industrial and Systems Engineering, Khalifa University, Abu Dhabi, United Arab Emirates; Department of Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, United Arab Emirates; Department of Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, United Arab Emirates; Department of Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, United Arab Emirates","IEEE Access","5 Jun 2020","2020","8","","100308","100322","Spare parts are essential assets to maintain productivity and operations. A spare part is used for the repair or replacement of failed units. Tracing and tracking of spare parts ownership can help to ensure reliable outcomes in terms of manufacturing operations and service delivery. However, today's spare part inventory systems fall short of providing reliable tracing and tracking of spare parts ownership which poses serious threats to their authenticity. Also, current approaches and systems leveraged for spare part inventory management are vulnerable to the single point of failures. In this paper, we propose a blockchain-based smart contract to trace and track the spare parts ownership details from the original equipment manufacturer to the supplier and end-users. We exploit blockchain features to build a secure and trusted spare part inventory system that is tamper-proof, traceable, trackable, accessible immutable, resilient, and reliable. The proposed system integrates decentralized storage of interplanetary file systems (IPFS) to store and share spare parts data. We present algorithms along with their full implementation details. We perform testing and validation of the smart contract. Furthermore, we provide security and cost analysis, and show how the proposed system ensures reliable tracing and tracking of spare parts ownership. We make the smart contract source code publicly available on Github.","2169-3536","","10.1109/ACCESS.2020.2998159","Khalifa University of Science and Technology(grant numbers:RCII-2019-002); Center for Digital Supply Chain and Operations Management; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103086","Spare parts;blockchain;smart contracts;data provenance;manufacturing;traceability","Maintenance engineering;Reliability;Supply chains;Contracts;Supply chain management","distributed databases;inventory management;maintenance engineering;public domain software;security of data;tracking","open source code;Github;cost analysis;security analysis;interplanetary file systems;decentralized storage;system security;smart contract;single failure point;spare part tracking;tracing reliability;manufacturing parts;spare parts traceability;spare parts ownership details;blockchain method;spare part inventory management;spare part inventory system","","3","","36","CCBY","28 May 2020","","","IEEE","IEEE Journals"
"A User Authentication Scheme of IoT Devices using Blockchain-Enabled Fog Nodes","R. Almadhoun; M. Kadadha; M. Alhemeiri; M. Alshehhi; K. Salah","Electrical and Computer Engineering Department, Khalifa University of Science and Technology, Abu Dhabi, UAE; Electrical and Computer Engineering Department, Khalifa University of Science and Technology, Abu Dhabi, UAE; Electrical and Computer Engineering Department, Khalifa University of Science and Technology, Abu Dhabi, UAE; Electrical and Computer Engineering Department, Khalifa University of Science and Technology, Abu Dhabi, UAE; Electrical and Computer Engineering Department, Khalifa University of Science and Technology, Abu Dhabi, UAE","2018 IEEE/ACS 15th International Conference on Computer Systems and Applications (AICCSA)","17 Jan 2019","2018","","","1","8","These days, IoT devices are deployed at a massive scale, with Cisco predicting 20 billion devices by the year 2020. As opposed to endpoint devices, IoT devices are resource-constrained devices, incapable of securing and defending themselves, and can be easily hacked and compromised. Fog computing can augment such capacity limitations by providing localized compute, storage, and networking for a group of IoT devices. As fog nodes are deployed in close proximity to IoT devices, fog computing can be more effective than cloud computing. Furthermore, Blockchain has emerged as technology with capabilities to provide secure management, authentication and access to IoT devices and their data, in decentralized manner with high trust, integrity, and resiliency. In this paper, we propose a user authentication scheme using blockhain-enabled fog nodes in which fog nodes interface to Ethereum smart contracts to authenticate users to access IoT devices. The fog nodes are used to provide scalability to the system by relieving the IoT devices from carrying out heavy computation involving tasks related to authentication and communicating with the blockchain. We describe system components, architecture and design, and we discuss key aspects related to security analysis, functionality, testing and implementation of the smart contracts. The full code of the smart contracts for authentication registry, lists, rules and logic is also made publicly available at Github.","2161-5330","978-1-5386-9120-5","10.1109/AICCSA.2018.8612856","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8612856","IoT;IoT Security;Blockchain;Fog Computing;Edge Computing;Authentication","Authentication;Smart contracts;Blockchain;Servers;Peer-to-peer computing","authorisation;cloud computing;computer crime;contracts;Internet of Things","user authentication scheme;IoT devices;fog computing;Cisco;blockchain-enabled fog nodes;resource-constrained devices;secure management;security analysis;smart contracts;authentication registry;Github","","34","","16","","17 Jan 2019","","","IEEE","IEEE Conferences"
"Blockchain-Based Bilateral Energy Transaction Platform","E. Sugiyama; M. Marmiroli","Mitsubishi Electric Corporation,Kamakura,Japan; Mitsubishi Electric Corporation,Tokyo,Japan","2019 IEEE PES Innovative Smart Grid Technologies Europe (ISGT-Europe)","21 Nov 2019","2019","","","1","5","After the full liberalization of Japanese retail electricity market, a number of new entities started their business in the electricity industry. All entities are obligated to form the balancing responsible parties (BRPs) which keep individual supply and demand in balance over a given timeframe. As entities get diverse, more flexible utilization of bilateral contract is needed which accommodates the last minute change of agreed offtake schedule between the contract parties. However, this new model brings challenges concerning unclear responsibility, misunderstandings of the latest plan and complex operation. To solve these issues, we introduce a new blockchain-based bilateral transaction platform. It enables participants to change prescheduled multiple contracts simultaneously in a cost-effective way. After each transaction is agreed, the platform transmits updates to all participants concerned using blockchain functions. The feasibility of implemented logic was evaluated by simulations under three different system conditions. The results show that BRPs' imbalance was reduced in all scenarios by the proposed approach.","","978-1-5386-8218-0","10.1109/ISGTEurope.2019.8905543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8905543","Balancing responsible parties;bilateral contract;blockchain;electricity market;imbalance relief system","","contracts;cost-benefit analysis;cryptocurrencies;distributed databases;power engineering computing;power markets","flexible utilization;bilateral contract;contract parties;blockchain-based bilateral energy transaction platform;Japanese retail electricity market;electricity industry;balancing responsible parties;BRP;offtake schedule;cost-effective way","","","","14","","21 Nov 2019","","","IEEE","IEEE Conferences"
"Demand Response Contracts as Real Options: A Probabilistic Evaluation Framework Under Short-Term and Long-Term Uncertainties","J. A. Schachter; P. Mancarella","School of Electrical and Electronic Engineering, Electrical Energy and Power Systems Group, University of Manchester, Manchester, U.K.; School of Electrical and Electronic Engineering, Electrical Energy and Power Systems Group, University of Manchester, Manchester, U.K.","IEEE Transactions on Smart Grid","20 May 2017","2016","7","2","868","878","This paper aims to set up a probabilistic framework to assess the value of a portfolio of demand response (DR) customers under both operational (short-term) and planning (long-term) uncertainties through real options (ROs) modeling borrowed from financial theory. In an operational setting, DR is considered as an RO contract allowing an aggregator seeking to maximize its revenue to sell flexible demand in the day-ahead market and balance its energy portfolio in the balancing markets. Sequential Monte Carlo simulations (SMCS) are used to value DR activation decisions based on market price evolutions. These decisions combine DR physical characteristics and portfolio scheduling optimization, whereby the aggregator chooses to exercise only the contracts probabilistically leading to a profit, also considering the physical payback effects of load recovery. Sensitivity of profits to changing market conditions and payback characteristics is also assessed. In an investment setting, subject to long-term uncertainties, the value of an investment in DR-enabling technology is quantified through the Datar-Mathews RO approach that applies hybrid SMCS and scenario analysis. The results show how the flexibility value of DR can be highlighted by modeling it as RO, particularly in high volatile markets, and how realistic inclusion of payback characteristics significantly decrease the benefits estimated for DR. In addition, the proposed RO framework generally allows hedging of the risks incurred under long-term and short-term uncertainties.","1949-3061","","10.1109/TSG.2015.2405673","Engineering and Physical Sciences Research Council within the Autonomic Power Systems Project(grant numbers:EP/I031650/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7055902","Demand response (DR);flexibility;real options (ROs);risk hedging;sequential Monte Carlo simulations (SMCS);uncertainty;Demand response (DR);flexibility;real options (ROs);risk hedging;sequential Monte Carlo simulations (SMCS);uncertainty","Contracts;Portfolios;Home appliances;Electricity;Load modeling;Investment;Planning","demand side management;Monte Carlo methods;power markets;power system planning","demand response contracts;probabilistic evaluation framework;long-term uncertainties;short-term uncertainties;DR customer portfolio;operational planning uncertainties;real options modeling;RO modeling;RO contract;flexible demand;day-ahead market;energy portfolio;sequential Monte Carlo simulations;SMCS;market price evolutions;portfolio scheduling optimization;load recovery;payback characteristics;Datar-Mathews RO approach","","26","","43","IEEE","6 Mar 2015","","","IEEE","IEEE Journals"
"A Robust Mobile Payment Scheme With Smart Contract-Based Transaction Repository","K. Yeh; C. Su; J. Hou; W. Chiu; C. Chen","Department of Information Management, National Dong Hwa University, Hualien, Taiwan; Division of Computer Science, The University of Aizu, AizuWakamatsu, Japan; Department of Information Management, National Dong Hwa University, Hualien, Taiwan; Department of Information Management, National Dong Hwa University, Hualien, Taiwan; College of Computer Science and Engineering, Shandong University of Science and Technology, Qingdao, China","IEEE Access","31 Oct 2018","2018","6","","59394","59404","Recently, the popularity and universality of smart-devices has led to rapid advancement in the development of applications for mobile commerce around the world. Novel mobile payment schemes, such as Apple pay, Android pay, and Samsung pay are becoming an increasingly popular ways to conduct online transactions, no matter what type of smart devices are used. Due to the attendant growth in the importance of security, significant attention has been devoted to the challenge of designing and implementing a robust mobile payment scheme for securing online transactions. In this paper, we demonstrate a robust mobile payment scheme based on sturdy certificateless signatures with bilinear pairing. We elegantly refine the proposed mobile payment scheme to make it suitable for computation-constrained mobile devices. The practicability of the proposed mobile payment scheme is then certified via a rigorous security analysis and thorough performance evaluation using the Raspberry PI as the implementation platform for our proposed scheme. Furthermore, we implement a transaction repository with the aid of smart contract technology. The simulation results, based on Ethereum, demonstrate the feasibility of employing the smart contract technology to secure mobile payments.","2169-3536","","10.1109/ACCESS.2018.2874021","JSPS KAKENHI(grant numbers:Kiban C 18K11298); Ministry of Science and Technology, Taiwan(grant numbers:MOST 105-2221-E-259-014-MY3,MOST 105-2221-E-011-070-MY3,MOST 105-2923-E-182-001-MY3,MOST 107-2218-E-011-012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482457","Bilinear pairing;certificateless signature;mobile payment;security;smart contract","Security;Protocols;Standards;Robustness;Data privacy;Elliptic curves;Business","","","","2","","20","OAPA","5 Oct 2018","","","IEEE","IEEE Journals"
"Hybrid Blockchain Design for Privacy Preserving Crowdsourcing Platform","S. Zhu; H. Hu; Y. Li; W. Li",Georgia State University; Georgia State University; Georgia State University; Georgia State University,"2019 IEEE International Conference on Blockchain (Blockchain)","2 Jan 2020","2019","","","26","33","Blockchain has been treated as one of the most promising technologies to promote crowdsourcing by providing new nice features, such as decentralization and accountability. Unfortunately, some inherent limitations of blockchain have been rarely addressed by the most existing works when applying blockchain into crowdsourcing, which becomes the performance bottleneck of crowdsourcing systems. In this paper, we propose a novel hybrid blockchain crowdsourcing platform to achieve decentralization and privacy preservation. Our platform integrates with a hybrid blockchain structure, dual-ledgers, and dual consensus algorithms to ensure secure communication between the requesters and the workers. Moreover, the smart contract and zero-knowledge proof are employed to ensure automatic operation of the tasks and the protection users' privacy, respectively. Finally, we conduct experiments to confirm the efficiency of the adopted consensus algorithm on our platform by comparing it with the state-of-the-art.","","978-1-7281-4693-5","10.1109/Blockchain.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8946175","hybrid blockchain;crowdsourcing;smart contract;privacy preservation","Blockchain;Crowdsourcing;Peer-to-peer computing;Smart contracts;Privacy;Task analysis;Energy consumption","crowdsourcing;cryptocurrencies;cryptography;data privacy","hybrid blockchain design;privacy preserving crowdsourcing platform;novel hybrid blockchain crowdsourcing platform;hybrid blockchain structure;dual consensus algorithms;dual-ledgers;smart contract;zero-knowledge proof;user privacy protection","","6","","36","","2 Jan 2020","","","IEEE","IEEE Conferences"
"Secure Personal Unmanned Aerial Vehicle Lease Scheme Based on Blockchain","Y. Pan; Y. Liu; C. Zhu","National University of Defense Technology,Science and Technology on Information Systems Engineering Laboratory,Changsha,China; National University of Defense Technology,Science and Technology on Information Systems Engineering Laboratory,Changsha,China; National University of Defense Technology,Science and Technology on Information Systems Engineering Laboratory,Changsha,China","2020 IEEE 14th International Conference on Anti-counterfeiting, Security, and Identification (ASID)","1 Dec 2020","2020","","","197","203","In recent years, the unmanned aerial vehicle (UAV) sharing industry has attracted considerable attention. However, UAV leasing companies have complicated procedures and high costs, making it cumbersome for UAVs to be shared in real time. Meanwhile, the transaction agreement is driven by a legal environment that is unable to control or limit malicious transactions. In this study, we developed a peer-to-peer authorized UAV rental scheme that improved the security and tamper resistance of data. Using blockchain technology, real-time tracking and supervision of UAVs were enabled and malicious transactions were avoided. The scheme also simplified the leasing process and reduced costs by designing smart contracts. We used the Python PyOTA module and built a UAV rental website based on the Flask web framework. Using the website, we successfully achieved peer-to-peer authorization of UAVs between two untrusted individuals without legal or institutional interference. Our method increased the security and traceability of the data, and made transactions simple and cost-effective. Furthermore, it offered protection against malicious transactions and enabled the tracking and supervision of UAVs. These results show that our scheme can be applied to the shared UAV market and can improve the security of transactions.","2163-5056","978-1-7281-6879-1","10.1109/ASID50160.2020.9271688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9271688","blockchain;smart contracts;unmanned aerial vehicle;lease;logistics;IOTA","Logistics;Unmanned aerial vehicles;Companies;Blockchain;Authorization;Smart contracts;Task analysis","aerospace computing;authorisation;autonomous aerial vehicles;contracts;control engineering computing;cryptography;data privacy;leasing","secure personal unmanned aerial vehicle lease scheme;unmanned aerial vehicle sharing industry;UAV leasing companies;transaction agreement;UAV rental scheme;leasing process;UAV rental website;peer-to-peer authorization;shared UAV market;Python PyOTA module;blockchain technology","","","","12","","1 Dec 2020","","","IEEE","IEEE Conferences"
"BAFFLE : Blockchain Based Aggregator Free Federated Learning","P. Ramanan; K. Nakayama","Georgia Institute of Technology,School of Industrial and Systems Engineering,Atlanta,Georgia; TieSet Inc.,San Jose,California","2020 IEEE International Conference on Blockchain (Blockchain)","11 Dec 2020","2020","","","72","81","A key aspect of Federated Learning (FL) is the requirement of a centralized aggregator to maintain and update the global model. However, in many cases orchestrating a centralized aggregator might be infeasible due to numerous operational constraints. In this paper, we introduce BAFFLE, an aggregator free, blockchain driven, FL environment that is inherently decentralized. BAFFLE leverages Smart Contracts (SC) to coordinate the round delineation, model aggregation and update tasks in FL. BAFFLE boosts computational performance by decomposing the global parameter space into distinct chunks followed by a score and bid strategy. In order to characterize the performance of BAFFLE, we conduct experiments on a private Ethereum network and use the centralized and aggregator driven methods as our benchmark. We show that BAFFLE significantly reduces the gas costs for FL on the blockchain as compared to a direct adaptation of the aggregator based method. Our results also show that BAFFLE achieves high scalability and computational efficiency while delivering similar accuracy as the benchmark methods.","","978-0-7381-0495-9","10.1109/Blockchain50366.2020.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9284684","Blockchain based decentralization;Aggregator Free Federated Learning;Ethereum driven Smart Contracts","Scalability;Conferences;Smart contracts;Blockchain;Benchmark testing;Collaborative work;Task analysis","blockchains;contracts;cryptocurrencies","computational performance;global parameter space;centralized driven methods;aggregator driven methods;blockchain based aggregator free federated learning;aggregator based method;centralized aggregator;global model;operational constraints;FL environment;BAFFLE;aggregator free environment;blockchain driven environment;federated learning environment;private Ethereum network","","","","31","","11 Dec 2020","","","IEEE","IEEE Conferences"
"A Blockchain Assisted Vehicular Pseudonym Issuance and Management System for Conditional Privacy Enhancement","D. Chulerttiyawong; A. Jamalipour","School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia","IEEE Access","20 Sep 2021","2021","9","","127305","127319","A feasible approach commonly discussed in the literature for mitigating location privacy threats in vehicular ad hoc networks (VANETs) is the use of pseudonyms instead of real vehicle identifications. However, for relevant authorities to be able to identify misbehaving vehicles through their pseudonyms, it is essential that the privacy protection mechanisms only allow for conditional anonymity and not complete anonymity. In this paper, we propose the use of a permissioned consortium blockchain system with smart contract feature to facilitate secure and conditional privacy-preserving vehicular pseudonym issuance and management in a multi-jurisdictional road network. The use of a permissioned consortium blockchain helps mitigate security risks associated with the complexities in interorganizational data handling, such as in the areas of access control, data integrity, confidentiality, and availability. The proposed system architecture takes advantage of the predicted wide availability of Roadside Units (RSUs), and the highly viable, flexible and mature Public Key Infrastructure (PKI) technology for usage in vehicular pseudonymous communications. We successfully carried out a small-scale simulation of the proposed architecture using the Vehicles in Network Simulation (Veins) platform for integrated traffic and network simulation services (SUMO as the traffic simulator and OMNeT++ as the network simulator), and the Hyperledger Fabric platform as the permissioned consortium blockchain system. Simulation and performance analysis results reveal the feasibility of practical deployment of the scheme, and show that the scheme addresses the identified shortfalls of existing works, including the ability to achieve a better balance between connectivity and storage requirements.","2169-3536","","10.1109/ACCESS.2021.3112013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9536245","Conditional privacy;consortium blockchain;interface management;location privacy;multi-jurisdictional;permissioned blockchain;Public Key Infrastructure (PKI);smart contract;vehicular networks;vehicular pseudonym","Blockchains;Privacy;Public key;Smart contracts;Authentication;Licenses;Distributed ledger","authorisation;blockchains;data privacy;public key cryptography;telecommunication security;vehicular ad hoc networks","blockchain assisted vehicular pseudonym issuance;management system;conditional privacy enhancement;location privacy threats;vehicular ad hoc networks;pseudonyms;vehicle identifications;privacy protection mechanisms;conditional anonymity;complete anonymity;permissioned consortium blockchain system;smart contract feature;conditional privacy-preserving vehicular pseudonym issuance;multijurisdictional road network;security risks;interorganizational data handling;data integrity;system architecture;predicted wide availability;vehicular pseudonymous communications;Network Simulation platform;integrated traffic;network simulation services;traffic simulator;network simulator;performance analysis results","","","","46","CCBYNCND","13 Sep 2021","","","IEEE","IEEE Journals"
"Blockchain-Based Electronic Medical Records Management of Hospital Emergency Ward","W. Jiamsawat; C. Choksuchat; S. Matayong","Prince of Songkla University,Management of Information Technology, Faculty of Engineering,Songkhla,Thailand; Prince of Songkla University,Division of Computational Science, Faculty of Science,Songkhla,Thailand; Prince of Songkla University,Management of Information Technology, Faculty of Engineering,Songkhla,Thailand","2021 International Conference on COMmunication Systems & NETworkS (COMSNETS)","17 Feb 2021","2021","","","674","679","The handling of electronic medical records in the emergency ward is very crucial because it is the basis of patients' medical treatment information before transferring to other ward in hospitals. Although, the current Electronic Medical Records (EMR) system has provided several advantages in handling patients' relevant information such as quick searching and eliminating duplicated records. However, the system is still facing the challenges of security concern particularly data manipulation issue that is considered a serious threat to data integrity. In fact, the application of blockchain technology overcomes data security problem by validating this issue based on smart contract supported with hash method of peer to peer network. This method has allowed the safe sharing of information across nodes and secures the transaction over networks through the accuracy of data transmission. Therefore, this paper aims to perform data transmission analysis of a smart contract-based hash validation method through peer to peer network (P2P). The analysis result shows that the data transmission is accurate and non-error in every node on P2P. When the number of peers and data size is increased, it has a greater effect on the processing latency. Each peer can act as both a server and a client. With 8 peers, maximum data size 2048 bytes, latency was 3,249 milliseconds which shows the latency does not increase more than the smaller data size. After that, we brought the questionnaire relating to our system to ask 34 people, the results show that 50% of them aware of the importance of medical data and 100% of data integrity.","2155-2509","978-1-7281-9127-0","10.1109/COMSNETS51098.2021.9352932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9352932","Blockchain;Data Integrity;Electronic Medical Record;Hospital Emergency Ward;Peer to Peer","Hospitals;Data integrity;Smart contracts;Peer-to-peer computing;Data communication;Servers;Electronic medical records","blockchains;contracts;data integrity;health care;hospitals;medical information systems;patient treatment;peer-to-peer computing;records management;security of data","data transmission analysis;validation method;medical data;data integrity;hospital emergency ward;hospitals;electronic medical records system;security concern;data manipulation issue;data security problem;hash method;peer network;duplicated record elimination;patient relevenant information handling;blockchain-based electronic medical records management;smart contract-based hash validation;peer to peer network;P2P;memory size 2048.0 Byte;time 3249.0 ms","","1","","18","","17 Feb 2021","","","IEEE","IEEE Conferences"
