"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"PSSBP: A Privacy-preserving Scope-query Searchable Encryption Scheme Based on Blockchain for Parking Lots Sharing in Vehicular Networks","Q. Tang; J. Shen; Z. Cao; X. Dong","Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China","2021 IEEE 19th International Conference on Embedded and Ubiquitous Computing (EUC)","30 Mar 2022","2021","","","1","8","Parking has been a big problem in metro cities. On one hand, it is very difficult to find a public parking lot in convenience. On the other hand, a lot of private parking lots are at waste while their owners are at work. Parking lots sharing emerged to address this issue. It allows more parking choices on the drivers side, while brings economic benefits on the parking lots side. In this paper, a privacy-preserving scope-query searchable encryption scheme based on blockchain (PSSBP) is proposed for parking lots sharing in vehicular networks. PSSBP manipulates dynamic group signatures, Cuckoo filter, Pedersen commitment and smart contract to achieve privacy-preservation and fairness. The security analysis and experimental results show that PSSBP is feasible for parking lots sharing in real life environments.","","978-1-6654-0036-7","10.1109/EUC53437.2021.00018","National Key Research and Development Program of China(grant numbers:2020YFA0712300); National Natural Science Foundation of China(grant numbers:61632012); Peng Cheng Laboratory Project of Guangdong Province(grant numbers:PCL2018KP004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9742093","Smart contract;Vehicle;Privacy-preservation+;Parking","Smart contracts;Urban areas;Ubiquitous computing;Real-time systems;Encryption;Blockchains;Security","blockchains;cryptography;data privacy;digital signatures;query processing;vehicular ad hoc networks","parking lots sharing;PSSBP;privacy-preserving scope-query searchable encryption scheme;vehicular networks;public parking lot;blockchain;Cuckoo filter;dynamic group signatures;smart contract;pedersen commitment","","","","18","IEEE","30 Mar 2022","","","IEEE","IEEE Conferences"
"A Blockchain-based Verified Locating Scheme for IoT Devices","Z. Guan; X. Wen; D. Li; M. Xu; H. Li","School of Cyber Science and Technology, Beihang University, Beijing, China; School of Cyber Science and Technology, Beihang University, Beijing, China; School of Cyber Science and Technology, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China; China Academy of Information and Communications Technology China Academy of Information and Communications Technology, Beijing, China","2021 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Big Data & Cloud Computing, Sustainable Computing & Communications, Social Computing & Networking (ISPA/BDCloud/SocialCom/SustainCom)","22 Dec 2021","2021","","","799","805","Recently, with the rapid growth of IoT devices followed by the rise of Location-Based Services, location is playing an increasingly important role in the Internet of Things. How to acquire the accurate and real-time location of IoT devices has become a significant issue which attracts many attentions. However, some existing IoT devices do not have the ability to actively locate themselves. Meanwhile, the tampering and forgery of location also occur at times. To address these challenges, blockchain-based verified locating scheme is proposed in this paper. We embed location fingerprint as the supplement of GPS, which provides location for locating-unabled devices and increases the cost of attacks aiming at location. Besides, blockchain is leveraged in this system to model the locating environment for IoT device. The location fingerprint database on the chain guards the security of fingerprint and provides a channel for online updating and data sharing. By combining the smart contract and off-chain computing, the fingerprint locating algorithm is deployed on the blockchain, which ensures the credibility of locating through distributed computing. Finally, the scheme is implemented on the Fabric in form of chaincode and the experimental results validate the practical value of system proposed.","","978-1-6654-3574-1","10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9644801","Blockchain;Internet of Thing;smart contract;location;off-chain computing","Smart contracts;Fingerprint recognition;Real-time systems;Forgery;Fabrics;Blockchains;Internet of Things","blockchains;Internet of Things","location-based services;IoT device;blockchain-based verified locating scheme;locating-unabled devices;location fingerprint database;fingerprint locating algorithm;Internet of Things;GPS;data sharing;off-chain computing;smart contract","","","","28","IEEE","22 Dec 2021","","","IEEE","IEEE Conferences"
"A Process Adaptation Framework for Blockchain-Based Supply Chain Management","D. Zhang; X. Xu; L. Zhu; H. -Y. Paik","CSIRO Data61, Sydney, Australia; CSIRO Data61, Sydney, Australia; CSIRO Data61, Sydney, Australia; CSIRO Data61, Sydney, Australia","2021 IEEE International Conference on Blockchain and Cryptocurrency (ICBC)","24 Jun 2021","2021","","","1","9","Blockchain technology has been applied to supply chains in many industries, such as manufacturing, retail, agriculture, and pharmaceutics. Blockchains can improve supply chain integrity by providing a level playing field for resource-constrained small-to-medium size businesses to participate in a supply chain process and demonstrate trustworthiness. As with many complex and highly connected processes, significant uncertainties could arise in supply chains at the physical level of goods and transports, and the digital level of data and blockchain transactions. Supply chain uncertainties include upstream supply uncertainty, internal process uncertainty and downstream demand uncertainty, which require flexible mechanisms for run-time process adaptation that existing blockchain technologies do not adequately support. In this paper, we propose a framework that enables process adaptation through attaching and detaching process fragments defined in smart contracts to a process instance dynamically at run-time. The proposed framework is compared with an existing static process method and another existing blockchain-based solution supporting process adaptation.","","978-1-6654-3578-9","10.1109/ICBC51069.2021.9461106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9461106","Process adaptation;Smart contracts","Uncertainty;Supply chain management;Navigation;Conferences;Supply chains;Smart contracts;Blockchain","blockchains;production engineering computing;supply chain management","process adaptation framework;blockchain-based supply chain management;blockchain technology;supply chain integrity;resource-constrained small-to-medium size businesses;supply chain process;physical level;digital level;blockchain transactions;upstream supply uncertainty;internal process uncertainty;downstream demand uncertainty;run-time process adaptation;blockchain-based solution;flexible mechanisms;static process method;smart contracts","","","","22","IEEE","24 Jun 2021","","","IEEE","IEEE Conferences"
"Blockchain Platform For COVID-19 Vaccine Supply Management","C. Antal; T. Cioara; M. Antal; I. Anghel","Computer Science Department, Faculty of Automation and Computer Science, Technical University of Cluj-Napoca, Cluj-Napoca, Romania; Computer Science Department, Faculty of Automation and Computer Science, Technical University of Cluj-Napoca, Cluj-Napoca, Romania; Computer Science Department, Faculty of Automation and Computer Science, Technical University of Cluj-Napoca, Cluj-Napoca, Romania; Computer Science Department, Faculty of Automation and Computer Science, Technical University of Cluj-Napoca, Cluj-Napoca, Romania","IEEE Open Journal of the Computer Society","14 Apr 2021","2021","2","","164","178","In the context of COVID-19 pandemic, the rapid roll-out of a vaccine and the implementation of a worldwide immunization campaign is critical, but its success will depend on the availability of an operational and transparent distribution chain that can be audited by all relevant stakeholders. In this paper, we discuss how blockchain technology can help in several aspects of COVID-19 vaccination scheme. We present a system in which blockchain technology is used to guaranty data integrity and immutability of beneficiary registration for vaccination, avoiding identity thefts and impersonations. Smart contracts are defined to monitor and track the proper vaccine distribution conditions against the safe handling rules defined by vaccine producers enabling the awareness of all network peers. For vaccine administration, a transparent and tamper-proof solution for side effects self-reporting is provided considering beneficiary and administrated vaccine association. A prototype was implemented using the Ethereum test network, Ropsten, considering the COVID-19 vaccine distribution conditions. The results obtained for each on-chain operation can be checked and validated on the Etherscan. In terms of throughput and scalability, the proposed blockchain system shows promising results while the estimated cost in terms of gas for vaccination scenario based on real data remains within reasonable limits.","2644-1268","","10.1109/OJCS.2021.3067450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9382850","Blockchain;COVID-19;immunization programs;data integrity and immutability;smart contracts;vaccine distribution;transparency and audit","Vaccines;Blockchains;COVID-19;Pandemics;Immune system;Smart contracts;Supply chains;Data quality","blockchains;contracts;data integrity;diseases;epidemics;health care;medical computing","blockchain platform;COVID-19 vaccine supply management;COVID-19 pandemic;rapid roll-out;worldwide immunization campaign;operational distribution chain;transparent distribution chain;blockchain technology;COVID-19 vaccination scheme;guaranty data integrity;immutability;beneficiary registration;identity thefts;impersonations;proper vaccine distribution conditions;safe handling rules;vaccine producers;vaccine administration;transparent proof solution;tamper-proof solution;beneficiary vaccine association;administrated vaccine association;COVID-19 vaccine distribution conditions;on-chain operation;blockchain system","","55","","67","CCBY","22 Mar 2021","","","IEEE","IEEE Journals"
"Enabling Cross-Chain Transactions: A Decentralized Cryptocurrency Exchange Protocol","H. Tian; K. Xue; X. Luo; S. Li; J. Xu; J. Liu; J. Zhao; D. S. L. Wei","Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, Anhui, China; School of Cyber Security, University of Science and Technology of China, Hefei, Anhui, China; School of Cyber Security, University of Science and Technology of China, Hefei, Anhui, China; Department of Computer Science, ETH Zürich, Zürich, Switzerland; Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Electrical and Computer Engineering, The University of Alabama in Huntsville, Huntsville, AL, USA; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Computer and Information Science Department, Fordham University, Bronx, NY, USA","IEEE Transactions on Information Forensics and Security","17 Aug 2021","2021","16","","3928","3941","Inspired by Bitcoin, many different kinds of cryptocurrencies based on blockchain technology have turned up on the market. Due to the special structure of the blockchain, it has been deemed impossible to directly trade between traditional currencies and cryptocurrencies or between different types of cryptocurrencies. Generally, trading between different currencies is conducted through a centralized third-party platform. However, it has the problem of a single point of failure, which is vulnerable to attacks and thus affects the security of the transactions. In this paper, we propose a distributed cryptocurrency trading scheme to solve the problem of centralized exchanges, which can achieve secure trading between different types of cryptocurrencies. Our scheme is implemented with smart contracts on an Ethereum blockchain and deployed on an Ethereum test network. In addition to implementing transactions between individual users, our scheme also allows transactions among multiple users. The experimental result proves that the cost of our scheme is acceptable.","1556-6021","","10.1109/TIFS.2021.3096124","National Natural Science Foundation of China (NSFC)(grant numbers:61972371); Youth Innovation Promotion Association of Chinese Academy of Sciences (CAS)(grant numbers:Y202093); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478888","Blockchain;cryptocurrency;exchange;Ethereum;smart contracts","Cryptocurrency;Blockchain;Smart contracts;Bitcoin;Security;Peer-to-peer computing;Computer science","contracts;cryptocurrencies;cryptographic protocols;electronic commerce;electronic money;financial data processing;foreign exchange trading;peer-to-peer computing;telecommunication security;transaction processing","enabling cross-chain transactions;decentralized cryptocurrency exchange protocol;blockchain technology;traditional currencies;different currencies;centralized third-party platform;distributed cryptocurrency trading scheme;centralized exchanges;secure trading;Ethereum blockchain;implementing transactions","","15","","48","IEEE","9 Jul 2021","","","IEEE","IEEE Journals"
"A Track Donation System Using Blockchain","E. Shaheen; M. A. Hamed; W. Zaghloul; E. Al Mostafa; A. El Sharkawy; A. Mahmoud; A. Labeb; M. O. Al Enany; G. Attiya","Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science Department, Higher Institute of Computer Science and Information System, Ministry of Higher Education, Egypt; Computer Science and Engineering Department, Faculty of Electronic Engineering, Menoufia University, Egypt","2021 International Conference on Electronic Engineering (ICEEM)","15 Jul 2021","2021","","","1","7","Charities face a difficult funding environment, mainly because charities are not highly transparent. Day over day It became more difficult to know whether donations are reaching the right place, or taking another course, such as financing suspicious campaigns, terrorist projects, etc. As a result, donors lose faith in these organizations, leading to a halt to interactions with charitable organizations. This makes it more difficult for charities to raise money at a great cost. This research proposed a solution to the mentioned problem using Blockchain technology, a decentralized database that provides security, transparency, and lower funding cost by eliminating the presence of third parties between donors and charities. A new track donation model was proposed which introduced several new participants that control the process of donation and remove suspicion of the charity. All donations can be tracked in Blockchain, allowing donors to know where and how their money is being used. The proposed model was implemented using Hyperledger composer then it was tested to obtain a live full track of a donation process. All donations are made using smart contracts, which allow donors to know exactly when and how their donations will be received. The Blockchain track donation system results in time-saving, reducing the cost of donation, and reduces the risk of reaching suspicious campaign donations or terrorist projects. A website was created as a facilitator for users for ease of use of the proposed system.","","978-1-6654-1842-3","10.1109/ICEEM52022.2021.9480649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9480649","Blockchain;Donation;Charity;Smart Contract","Distributed ledger;Databases;Terrorism;Smart contracts;Process control;Authentication;Blockchain","blockchains;contracts;financial data processing;nonprofit organisations;security of data","Blockchain track donation system;funding cost;Blockchain technology;charitable organizations;difficult funding environment;charity;terrorist projects;suspicious campaign donations","","7","","23","IEEE","15 Jul 2021","","","IEEE","IEEE Conferences"
"An Innovative Blockchain Based Application of the Extended Triple Diffie-Hellman Protocol for IoT","A. Ruggeri; A. Galletta; A. Celesti; M. Fazio; M. Villari","MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy","2021 8th International Conference on Future Internet of Things and Cloud (FiCloud)","9 Nov 2021","2021","","","278","284","The massive use of the Internet with the increase in the number of IoT devices in the last decade is leading to explore new frontiers to ensure secure communication between people and devices. Existing solutions have severe limitations in terms of security and resistance to distributed attacks, and a Blockchain-based solution has not yet been explored. The Extended Triple Diffie-Hellman (X3DH) protocol has been used for years but it is typically based on a single trust third-party server that represents a single point of failure (SPoF) being consequently exposed to well-known Distributed Denial of Service (DDOS) attacks. The BlockChain-Based X3DH (BCB-X3DH) protocol has already been proposed to eliminate such a risk, combining the well-known X3DH security mechanisms with the intrinsic features of data non-repudiation and immutability that are typical of Smart Contracts. In this paper, we have progressed our research further to implement this protocol in order to fit Edge and IoT scenarios including low-power embedded devices with limited hardware capabilities with the purpose to guarantee complete on-chain secure communication management, even optimizing battery life-cycle at the same time.","","978-1-6654-2574-2","10.1109/FiCloud49777.2021.00047","National Operational Programme (PON) Research and Innovation through the project TALISMAN(grant numbers:ARS01_01116 - CUP J66C18000360005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9590468","X3DH;Blockchain;Smart Contract;Security;Communication;Cloud computing;Edge computing;Internet of Things","Resistance;Cloud computing;Smart contracts;Denial-of-service attack;Hardware;Blockchains;Internet of Things","blockchains;computer network management;computer network security;contracts;Internet of Things;protocols;trusted computing","IoT devices;Blockchain-based solution;single trust third-party server;distributed denial of service attacks;low-power embedded devices;on-chain secure communication management;blockchain-based X3DH protocol;DDOS attacks;extended triple Diffie-Hellman protocol;innovative blockchain based application;BCB-X3DH protocol;single point of failure;SPoF","","2","","19","IEEE","9 Nov 2021","","","IEEE","IEEE Conferences"
"BLS: Bank Loan Sanction Using Blockchain Authenticity, Transparency and Reliability","M. Rabbi; P. M. Hradoy; M. M. Islam; M. H. Islam; M. Y. Akter; M. Biswas","Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Dhaka, Bangladesh","2021 International Conference on Electronics, Communications and Information Technology (ICECIT)","21 Dec 2021","2021","","","1","5","Blockchain technology is a decentralized ledger system that records immutable data. Nowadays blockchain is used to record, validate and secure peer-to-peer transactions. This paper focuses on how to use a blockchain network to make a partially decentralized system that we can use in banking agencies to sanction the loan. The consortium blockchain is maintained by pre-sets nodes that can improve transparency and security which is essential for the financial institution. This paper is a theoretical paper where we propose a model to validate loans and safely store the loans information in a blockchain network. The proposed model also uses the Hyperledger Fabric blockchain to implement the smart contracts method called ‘chaincodes’. The constructed system will consist of a blockchain network that can improve the reliability, efficiency, transparency, and safety of processing loans by the banking industry.","","978-1-6654-2363-2","10.1109/ICECIT54077.2021.9641104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9641104","Consortium Blockchain;Hyperledger Fabric;Smart Contract;Bank Loan Sanction","Industries;Smart contracts;Banking;Reliability theory;Fabrics;Blockchains;Peer-to-peer computing","bank data processing;blockchains;contracts;data privacy;electronic money;peer-to-peer computing","loans information;blockchain network;hyperledger fabric blockchain;bank loan sanction;blockchain authenticity;decentralized ledger system;peer-to-peer transactions;banking agencies;consortium blockchain","","","","15","IEEE","21 Dec 2021","","","IEEE","IEEE Conferences"
"Blockchain-Enabled Security Module for Transforming Conventional Inverters toward Firmware Security-Enhanced Smart Inverters","B. Ahn; G. Bere; S. Ahmad; J. Choi; T. Kim; S. -w. Park","Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA; Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA; Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA; Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA; Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA; Dept. of Electrical Engineering and Computer Science, Texas A&M University-Kingsville, Kingsville, TX, USA","2021 IEEE Energy Conversion Congress and Exposition (ECCE)","16 Nov 2021","2021","","","1307","1312","As the traditional inverters are transforming toward more intelligent inverters with advanced information and communication technologies, the cyber-attack surface has been remarkably expanded. Specifically, securing firmware of smart inverters from cyber-attacks is crucial. This paper provides expanded firmware attack surface targeting smart inverters. Moreover, this paper proposes a security module for transforming a conventional inverter to a firmware security built-in smart inverter by preventing potential malware and unauthorized firmware update attacks as well as fast automated inverter recovery from zero-day attacks. Furthermore, the proposed security module as a client of blockchain is connected to blockchain severs to fully utilize blockchain technologies such as membership service, ledgers, and smart contracts to detect and mitigate the firmware attacks. The proposed security module framework is implemented in an Internet-of-Thing (IoT) device and validated by experiments.","2329-3748","978-1-7281-5135-9","10.1109/ECCE47101.2021.9595728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9595728","Blockchain;cybersecurity;firmware security;security module;smart inverter;static malware analysis","Smart contracts;Energy conversion;Inverters;Malware;Hardware;Blockchains;Information and communication technology","authorisation;blockchains;computer crime;firmware;Internet of Things;invasive software;invertors;power engineering computing","smart inverters;intelligent inverters;information and communication technologies;firmware security;cyberattacks;unauthorized firmware update attacks;fast automated inverter recovery;zero-day attacks;blockchain technologies;firmware attacks;security module;malware attacks;Internet of Thing device","","4","","25","IEEE","16 Nov 2021","","","IEEE","IEEE Conferences"
"Blockchain Based Secure Data Aggregation and Distributed Power Dispatching for Microgrids","X. Luo; K. Xue; J. Xu; Q. Sun; Y. Zhang","School of Cyber Security, University of Science and Technology of China, Hefei, Anhui, China; School of Cyber Security, University of Science and Technology of China, Hefei, Anhui, China; Department of Computer Science, City University of Hong Kong, Hong Kong; School of Cyber Security, University of Science and Technology of China, Hefei, Anhui, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, Anhui, China","IEEE Transactions on Smart Grid","20 Oct 2021","2021","12","6","5268","5279","Power generation systems tend to be distributed and decentralized, and therefore the concept of microgrid has been proposed, which needs to implement decentralized data storage and power dispatching. The traditional power system architecture is no longer suitable in the decentralized microgrid system because there are no trusted third parties such as control centers. Therefore, it is challenging to securely implement data aggregation and power dispatching in microgrids without any trusted third party. In this paper, by leveraging blockchain, we propose secure data aggregation based on homomorphic encryption and the PBFT (Practical Byzantine Fault Tolerance) consensus, and meanwhile we propose automatic power dispatching by utilizing the PSO (Particle Swarm Optimization) algorithm and smart contracts. The security and performance analysis shows the effectiveness and efficiency of our proposed solutions.","1949-3061","","10.1109/TSG.2021.3099347","National Natural Science Foundation of China(grant numbers:61972371,U19B2023,U19B2044); Youth Innovation Promotion Association of Chinese Academy of Sciences (CAS)(grant numbers:Y202093); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9493753","Blockchain;microgrid;smart contract;data aggregation;privacy preserving;power dispatching","Microgrids;Dispatching;Blockchains;Data aggregation;Smart contracts;Encryption;Data privacy","blockchains;cryptography;data aggregation;distributed power generation;fault tolerance;particle swarm optimisation;power generation dispatch;power generation economics;telecommunication security","blockchain;secure data aggregation;distributed power dispatching;microgrids;power generation systems;decentralized data storage;traditional power system architecture;decentralized microgrid system;trusted third party;PBFT consensus;automatic power dispatching;security;performance analysis","","18","","28","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"Experimental Set up of Advanced Lighting Systems for Load Shifting Strategies","M. Bonomolo; M. Beccali; G. Zizzo; L. Mineo; B. Di Pietra; A. Buscemi","Engineering Department, University of Palermo, Palermo, Italy; Engineering Department, University of Palermo, Palermo, Italy; Engineering Department, University of Palermo, Palermo, Italy; Engineering Department, University of Palermo, Palermo, Italy; ENEA, Palermo, Italy; Engineering Department, University of Palermo, Palermo, Italy","2021 IEEE International Conference on Environment and Electrical Engineering and 2021 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","3 Jan 2022","2021","","","1","5","Shiftable and modulable loads are an essential part of smart grids in the effort for improving the efficiency of the power system and providing new ancillary services. Most of the researches considered shiftable loads and the impact on the power grid. Smart lighting systems are able to modulate their consumption while preserving the visual duty, therefore they can take part to this action. In this context, this paper presents an advanced experimental setup implemented in the SolarLab of the University of Palermo, with the aim of studying the impact on the end-user’s energy consumption and on the power grid of smart lighting systems. In this light, different control strategies will be considered: the change of Correlated Colour Temperature of the light source, the dimming of its luminous flux and the combination of the two solutions. The research is part of the Research contract. “Feasibility study of solutions for the energy efficiency of Small Islands” having as the main goal the definition of innovative systems for improving the efficiency of residential and tertiary end-users of small Mediterranean islands.","","978-1-6654-3613-7","10.1109/EEEIC/ICPSEurope51590.2021.9665407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9665407","CCT;smart lighting;Building Automation;Daylight-Linked control system;shiftable load.","Energy consumption;Visualization;Control systems;Energy efficiency;Temperature control;Smart grids;Smart lighting","energy conservation;energy consumption;light sources;lighting;smart power grids","ancillary services;power grid;smart lighting systems;light source;energy efficiency;innovative systems;load shifting strategies;smart grids;power system;end-users energy consumption;control strategies;correlated colour temperature;luminous flux;mediterranean islands;visual duty;solarlab of the university;Palermo","","2","","18","EU","3 Jan 2022","","","IEEE","IEEE Conferences"
"A Decision Model for Choosing Patterns in Blockchain-Based Applications","X. Xu; H. M. N. Dilum Bandara; Q. Lu; I. Weber; L. Bass; L. Zhu","CSIRO Data61, University of New South Wales, Sydney, Australia; CSIRO Data61, University of New South Wales, Sydney, Australia; CSIRO Data61, University of New South Wales, Sydney, Australia; Chair of Software and Business Engineering, Technische Universitaet Berlin, Berlin, Germany; Institute for Software Research, Carnegie Mellon University, Pittsburgh, PA, USA; CSIRO Data61, University of New South Wales, Sydney, Australia","2021 IEEE 18th International Conference on Software Architecture (ICSA)","11 May 2021","2021","","","47","57","Blockchains have been applied in different domains to guarantee data integrity and provide a decentralized computational infrastructure for executing smart contracts. Multiple blockchain-related patterns have been summarized by academics and industry practitioners covering different aspects, such as engineering applications on top of a blockchain, structuring smart contracts, and security. The existence of these patterns is both helpful and challenging for designers. Helpful, as the existence of these patterns means that developers do not need to recreate solutions to common problems. Challenging, as the multitude of patterns leaves a designer confused about when to adopt or adapt patterns. In this paper, we propose a decision model that assists developers and architects in selecting appropriate patterns for blockchain-based applications. The selection is based on the characteristics of the use cases and trade-offs implicit in the patterns. We evaluated the proposed decision model based on expert opinion regarding its correctness and usefulness in guiding the architecture design and understanding the rationale of various design decisions.","","978-1-7281-6260-7","10.1109/ICSA51549.2021.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9426788","D.2.11.e Patterns;C.2.0.a Architecture","Industries;Adaptation models;Software architecture;Data integrity;Conferences;Smart contracts;Computer architecture","blockchains;contracts;data integrity;decision making;software architecture","decision model;blockchain;data integrity;decentralized computational infrastructure;smart contracts;pattern choosing;expert opinion;architecture design","","5","","24","IEEE","11 May 2021","","","IEEE","IEEE Conferences"
"Blockchain-Based Distributed Data Integrity Auditing Scheme","H. Baofu; L. Hui; W. Chuansi","School of Information Science and Engineering, Shengyang University of Technology, Shenyang, China; School of Information Science and Engineering, Shengyang University of Technology, Shenyang, China; School of Information Science and Engineering, Shengyang University of Technology, Shenyang, China","2021 IEEE 6th International Conference on Big Data Analytics (ICBDA)","23 Apr 2021","2021","","","143","149","Cloud storage technology enables users to outsource local data to cloud service provider (CSP). In spite of its copious advantages, how to ensure the integrity of data has always been a significant issue. A variety of provable data possession (PDP) scheme have been proposed for cloud storage scenarios. However, the participation of centralized trusted third-party auditor (TPA) in most of the previous work has brought new security risks, because the TPA is prone to the single point of failure. Furthermore, the existing schemes do not consider the fair arbitration and lack an effective method to punish the malicious behavior. To address the above challenges, we propose a novel blockchain-based decentralized data integrity auditing scheme without the need for a centralized TPA. By using smart contract technique, our scheme supports automatic compensation mechanism. DO and CSP must first pay a certain amount of ether for the smart contract as deposit. The CSP gets the corresponding storage fee if the integrity auditing is passed. Otherwise, the CSP not only gets no fee but has to compensate DO whose data integrity is destroyed. Security analysis shows that the proposed scheme can resist a variety of attacks. Also, we implement our scheme on the platform of Ethereum to demonstrate the efficiency and effectiveness of our scheme.","","978-1-6654-1513-2","10.1109/ICBDA51983.2021.9403079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9403079","component;data integrity;fair arbitration;blockchain;decentralization;public auditing","Cloud computing;Data integrity;Conferences;Smart contracts;Resists;Big Data;Security","auditing;blockchains;cloud computing;contracts;data integrity;outsourcing;storage management;trusted computing","blockchain-based distributed data integrity auditing scheme;cloud storage technology;CSP;provable data possession scheme;fair arbitration;centralized TPA;smart contract technique;cloud service provider;blockchain-based decentralized data integrity auditing scheme;automatic compensation mechanism;security analysis;Ethereum;malicious behavior;centralized trusted third-party auditor","","2","","15","IEEE","23 Apr 2021","","","IEEE","IEEE Conferences"
